# y_plus, uu_plus, vv_plus, minus_uv_plus
4.31616852e+02, 1.07521687e+00, 1.07521687e+00, 5.14609779e-01
4.33155593e+02, 1.07109900e+00, 1.07109900e+00, 5.12257726e-01
4.34694334e+02, 1.06697408e+00, 1.06697408e+00, 5.09891081e-01
4.36233075e+02, 1.06284916e+00, 1.06284916e+00, 5.08365037e-01
4.37771816e+02, 1.05872424e+00, 1.05872424e+00, 5.05976293e-01
4.39310557e+02, 1.05459932e+00, 1.05459932e+00, 5.03576573e-01
4.40849298e+02, 1.05047441e+00, 1.05047441e+00, 5.02015453e-01
4.42388039e+02, 1.04634949e+00, 1.04634949e+00, 5.00444076e-01
4.43926780e+02, 1.04222457e+00, 1.04222457e+00, 4.98009591e-01
4.45465521e+02, 1.03809261e+00, 1.03809261e+00, 4.96417809e-01
4.47004262e+02, 1.03396769e+00, 1.03396769e+00, 4.94812998e-01
4.48543003e+02, 1.02983574e+00, 1.02983574e+00, 4.92348004e-01
4.50081744e+02, 1.02571082e+00, 1.02571082e+00, 4.89876041e-01
4.51620485e+02, 1.02157886e+00, 1.02157886e+00, 4.88241750e-01
4.53159226e+02, 1.01745395e+00, 1.01745395e+00, 4.86597935e-01
4.54697967e+02, 1.01332199e+00, 1.01332199e+00, 4.84090907e-01
4.56236708e+02, 1.00919707e+00, 1.00919707e+00, 4.81577428e-01
4.57775449e+02, 1.00507215e+00, 1.00507215e+00, 4.79905516e-01
4.59314190e+02, 1.00094020e+00, 1.00094020e+00, 4.78224493e-01
4.60852931e+02, 9.96815277e-01, 9.96815277e-01, 4.75680546e-01
4.62391672e+02, 9.92690359e-01, 9.92690359e-01, 4.73981589e-01
4.63930413e+02, 9.88565441e-01, 9.88565441e-01, 4.72270890e-01
4.65469154e+02, 9.84440523e-01, 9.84440523e-01, 4.70554415e-01
4.67007895e+02, 9.80315606e-01, 9.80315606e-01, 4.67978450e-01
4.68546636e+02, 9.76190688e-01, 9.76190688e-01, 4.65391187e-01
4.70085377e+02, 9.72065770e-01, 9.72065770e-01, 4.63649292e-01
4.71624118e+02, 9.67947891e-01, 9.67947891e-01, 4.61896227e-01
4.73162859e+02, 9.63830012e-01, 9.63830012e-01, 4.60137829e-01
4.74701600e+02, 9.59705094e-01, 9.59705094e-01, 4.57518066e-01
4.76240341e+02, 9.55594254e-01, 9.55594254e-01, 4.54893415e-01
4.77779082e+02, 9.51476376e-01, 9.51476376e-01, 4.53108462e-01
4.79317823e+02, 9.47358497e-01, 9.47358497e-01, 4.51318536e-01
4.80856564e+02, 9.43247657e-01, 9.43247657e-01, 4.49520908e-01
4.82395305e+02, 9.39136817e-01, 9.39136817e-01, 4.47712890e-01
4.83934046e+02, 9.35033017e-01, 9.35033017e-01, 4.45050819e-01
4.85472787e+02, 9.30922177e-01, 9.30922177e-01, 4.42381794e-01
4.87011528e+02, 9.26818376e-01, 9.26818376e-01, 4.41403666e-01
4.88550269e+02, 9.22714576e-01, 9.22714576e-01, 4.39569225e-01
4.90089010e+02, 9.18617814e-01, 9.18617814e-01, 4.36031049e-01
4.91627751e+02, 9.14521053e-01, 9.14521053e-01, 4.34185764e-01
4.93166492e+02, 9.10424291e-01, 9.10424291e-01, 4.32330870e-01
4.94705233e+02, 9.06334569e-01, 9.06334569e-01, 4.30471859e-01
4.96243974e+02, 9.02244847e-01, 9.02244847e-01, 4.28603451e-01
4.97782715e+02, 8.98162163e-01, 8.98162163e-01, 4.25884405e-01
4.99321456e+02, 8.94079480e-01, 8.94079480e-01, 4.24005882e-01
5.00860197e+02, 8.89996797e-01, 8.89996797e-01, 4.21274999e-01
5.02398938e+02, 8.85921153e-01, 8.85921153e-01, 4.19386741e-01
5.03937679e+02, 8.81852548e-01, 8.81852548e-01, 4.17489634e-01
5.05476420e+02, 8.77783943e-01, 8.77783943e-01, 4.15589001e-01
5.07015161e+02, 8.73715337e-01, 8.73715337e-01, 4.13682317e-01
5.08553902e+02, 8.69653772e-01, 8.69653772e-01, 4.10925888e-01
5.10092643e+02, 8.65599245e-01, 8.65599245e-01, 4.08167105e-01
5.11631384e+02, 8.61544718e-01, 8.61544718e-01, 4.06243813e-01
5.13170125e+02, 8.57497230e-01, 8.57497230e-01, 4.05159744e-01
5.14708866e+02, 8.53449742e-01, 8.53449742e-01, 4.02385455e-01
5.16247607e+02, 8.49409294e-01, 8.49409294e-01, 3.99609255e-01
5.17786348e+02, 8.45375884e-01, 8.45375884e-01, 3.97669486e-01
5.19325089e+02, 8.41342475e-01, 8.41342475e-01, 3.95724432e-01
5.20863830e+02, 8.37316104e-01, 8.37316104e-01, 3.93774189e-01
5.22402571e+02, 8.33296773e-01, 8.33296773e-01, 3.91818851e-01
5.23941312e+02, 8.29284481e-01, 8.29284481e-01, 3.89022558e-01
5.25480053e+02, 8.25272189e-01, 8.25272189e-01, 3.86225009e-01
5.27018794e+02, 8.21266936e-01, 8.21266936e-01, 3.85095791e-01
5.28557535e+02, 8.17268722e-01, 8.17268722e-01, 3.83126474e-01
5.30096276e+02, 8.13277547e-01, 8.13277547e-01, 3.80319052e-01
5.31635017e+02, 8.09286372e-01, 8.09286372e-01, 3.77506013e-01
5.33173758e+02, 8.05309275e-01, 8.05309275e-01, 3.75529167e-01
5.34712499e+02, 8.01332179e-01, 8.01332179e-01, 3.73545585e-01
5.36251240e+02, 7.97362121e-01, 7.97362121e-01, 3.71560102e-01
5.37789981e+02, 7.93406142e-01, 7.93406142e-01, 3.69572782e-01
5.39328722e+02, 7.89450163e-01, 7.89450163e-01, 3.66749722e-01
5.40867463e+02, 7.85501222e-01, 7.85501222e-01, 3.64755038e-01
5.42406204e+02, 7.81559321e-01, 7.81559321e-01, 3.61928647e-01
5.43944945e+02, 7.77624459e-01, 7.77624459e-01, 3.59929322e-01
