# y_plus, uu_plus, vv_plus, minus_uv_plus
3.29038570e+02, 1.56342058e+00, 1.56342058e+00, 7.27448128e-01
3.30579734e+02, 1.56078921e+00, 1.56078921e+00, 7.25653548e-01
3.32120898e+02, 1.55814380e+00, 1.55814380e+00, 7.24559413e-01
3.33662062e+02, 1.55548436e+00, 1.55548436e+00, 7.23453300e-01
3.35203227e+02, 1.55280387e+00, 1.55280387e+00, 7.21621503e-01
3.36744391e+02, 1.55010935e+00, 1.55010935e+00, 7.20480708e-01
3.38285555e+02, 1.54739377e+00, 1.54739377e+00, 7.20042506e-01
3.39826719e+02, 1.54466416e+00, 1.54466416e+00, 7.18873272e-01
3.41367884e+02, 1.54191350e+00, 1.54191350e+00, 7.16967049e-01
3.42909048e+02, 1.53915582e+00, 1.53915582e+00, 7.15763928e-01
3.44450212e+02, 1.53637008e+00, 1.53637008e+00, 7.13823618e-01
3.45991376e+02, 1.53357732e+00, 1.53357732e+00, 7.12581810e-01
3.47532541e+02, 1.53075649e+00, 1.53075649e+00, 7.12039169e-01
3.49073705e+02, 1.52792864e+00, 1.52792864e+00, 7.10764711e-01
3.50614869e+02, 1.52507974e+00, 1.52507974e+00, 7.09468761e-01
3.52156033e+02, 1.52220979e+00, 1.52220979e+00, 7.07445815e-01
3.53697198e+02, 1.51932581e+00, 1.51932581e+00, 7.06117520e-01
3.55238362e+02, 1.51642078e+00, 1.51642078e+00, 7.05494685e-01
3.56779526e+02, 1.51350171e+00, 1.51350171e+00, 7.04134634e-01
3.58320691e+02, 1.51056861e+00, 1.51056861e+00, 7.02042431e-01
3.59861855e+02, 1.50761445e+00, 1.50761445e+00, 7.00650867e-01
3.61403019e+02, 1.50463925e+00, 1.50463925e+00, 6.99965305e-01
3.62944183e+02, 1.50165001e+00, 1.50165001e+00, 6.98542680e-01
3.64485348e+02, 1.49863972e+00, 1.49863972e+00, 6.97104652e-01
3.66026512e+02, 1.49561540e+00, 1.49561540e+00, 6.95656424e-01
3.67567676e+02, 1.49257002e+00, 1.49257002e+00, 6.93476559e-01
3.69108840e+02, 1.48951062e+00, 1.48951062e+00, 6.91992918e-01
3.70650005e+02, 1.48643016e+00, 1.48643016e+00, 6.91215627e-01
3.72191169e+02, 1.48332865e+00, 1.48332865e+00, 6.89712103e-01
3.73732333e+02, 1.48021310e+00, 1.48021310e+00, 6.88904762e-01
3.75273497e+02, 1.47707651e+00, 1.47707651e+00, 6.87371482e-01
3.76814662e+02, 1.47391886e+00, 1.47391886e+00, 6.85102572e-01
3.78355826e+02, 1.47074718e+00, 1.47074718e+00, 6.83545153e-01
3.79896990e+02, 1.46756147e+00, 1.46756147e+00, 6.82683799e-01
3.81438154e+02, 1.46434769e+00, 1.46434769e+00, 6.81097282e-01
3.82979319e+02, 1.46111987e+00, 1.46111987e+00, 6.78781160e-01
3.84520483e+02, 1.45787802e+00, 1.45787802e+00, 6.77881304e-01
3.86061647e+02, 1.45460811e+00, 1.45460811e+00, 6.76971871e-01
3.87602811e+02, 1.45132415e+00, 1.45132415e+00, 6.74618635e-01
3.89143976e+02, 1.44802617e+00, 1.44802617e+00, 6.72971228e-01
3.90685140e+02, 1.44470012e+00, 1.44470012e+00, 6.72024066e-01
3.92226304e+02, 1.44136003e+00, 1.44136003e+00, 6.70348662e-01
3.93767469e+02, 1.43800591e+00, 1.43800591e+00, 6.68664447e-01
3.95308633e+02, 1.43462372e+00, 1.43462372e+00, 6.66971486e-01
3.96849797e+02, 1.43122749e+00, 1.43122749e+00, 6.65264931e-01
3.98390961e+02, 1.42781724e+00, 1.42781724e+00, 6.64257600e-01
3.99932126e+02, 1.42437891e+00, 1.42437891e+00, 6.62528705e-01
4.01473290e+02, 1.42092655e+00, 1.42092655e+00, 6.60786463e-01
4.03014454e+02, 1.41745314e+00, 1.41745314e+00, 6.59035843e-01
4.04555618e+02, 1.41395868e+00, 1.41395868e+00, 6.57272045e-01
4.06096783e+02, 1.41045018e+00, 1.41045018e+00, 6.56210971e-01
