0.0003003 	0.141381 	-1.03556e-18 	0
0.000900901 	0.379359 	-2.17858e-18 	0
0.0015015 	0.594916 	-2.85768e-18 	0
0.0021021 	0.765811 	-2.90199e-18 	0
0.0027027 	0.922395 	-2.90099e-18 	0
0.0033033 	1.05089 	-2.81102e-18 	0
0.0039039 	1.15989 	-2.75587e-18 	0
0.0045045 	1.25926 	-2.7176e-18 	0
0.00510511 	1.33974 	-2.66987e-18 	0
0.00570571 	1.41576 	-2.61722e-18 	0
0.00630631 	1.48321 	-2.55511e-18 	0
0.00690691 	1.5443 	-2.51251e-18 	0
0.00750751 	1.60227 	-2.47909e-18 	0
0.00810811 	1.65327 	-2.43708e-18 	0
0.00870871 	1.70237 	-2.37366e-18 	0
0.00930931 	1.74789 	-2.27002e-18 	0
0.00990991 	1.79041 	-2.26222e-18 	0
0.0105105 	1.83147 	-2.30005e-18 	0
0.0111111 	1.869 	-2.39623e-18 	0
0.0117117 	1.90548 	-2.44184e-18 	0
0.0123123 	1.94002 	-2.39458e-18 	0
0.0129129 	1.97281 	-2.37232e-18 	0
0.0135135 	2.00477 	-2.36367e-18 	0
0.0141141 	2.0346 	-2.45279e-18 	0
0.0147147 	2.06375 	-2.53979e-18 	0
0.0153153 	2.0917 	-2.62294e-18 	0
0.0159159 	2.11849 	-2.6737e-18 	0
0.0165165 	2.14474 	-2.70939e-18 	0
0.0171171 	2.16957 	-2.72079e-18 	0
0.0177177 	2.19393 	-2.73331e-18 	0
0.0183183 	2.21746 	-2.74782e-18 	0
0.0189189 	2.24018 	-2.76127e-18 	0
0.0195195 	2.26251 	-2.77422e-18 	0
0.0201201 	2.28383 	-2.78578e-18 	0
0.0207207 	2.30479 	-2.79686e-18 	0
0.0213213 	2.32516 	-2.80713e-18 	0
0.0219219 	2.34492 	-2.81659e-18 	0
0.0225225 	2.36438 	-2.82565e-18 	0
0.0231231 	2.38308 	-2.83373e-18 	0
0.0237237 	2.40152 	-2.84146e-18 	0
0.0243243 	2.41949 	-2.84861e-18 	0
0.0249249 	2.437 	-2.85517e-18 	0
0.0255255 	2.45428 	-2.86146e-18 	0
0.0261261 	2.47096 	-2.86701e-18 	0
0.0267267 	2.48743 	-2.87229e-18 	0
0.0273273 	2.50355 	-2.87713e-18 	0
0.0279279 	2.51928 	-2.8815e-18 	0
0.0285285 	2.53483 	-2.88566e-18 	0
0.0291291 	2.54991 	-2.88921e-18 	0
0.0297297 	2.56481 	-2.89255e-18 	0
0.0303303 	2.57941 	-2.89552e-18 	0
0.0309309 	2.59371 	-2.89808e-18 	0
0.0315315 	2.60786 	-2.90045e-18 	0
0.0321321 	2.62163 	-2.9023e-18 	0
0.0327327 	2.63525 	-2.90394e-18 	0
0.0333333 	2.64863 	-2.90526e-18 	0
0.0339339 	2.66174 	-2.90621e-18 	0
0.0345345 	2.67474 	-2.90699e-18 	0
0.0351351 	2.68741 	-2.90728e-18 	0
0.0357357 	2.69996 	-2.90738e-18 	0
0.0363363 	2.71231 	-2.90719e-18 	0
0.0369369 	2.72443 	-2.90664e-18 	0
0.0375375 	2.73644 	-2.90593e-18 	0
0.0381381 	2.74819 	-2.90477e-18 	0
0.0387387 	2.75983 	-2.90344e-18 	0
0.0393393 	2.7713 	-2.90181e-18 	0
0.0399399 	2.78258 	-2.89986e-18 	0
0.0405405 	2.79377 	-2.89775e-18 	0
0.0411411 	2.80472 	-2.89522e-18 	0
0.0417417 	2.81559 	-2.89251e-18 	0
0.0423423 	2.82631 	-2.88953e-18 	0
0.0429429 	2.83685 	-2.88623e-18 	0
0.0435435 	2.84732 	-2.88279e-18 	0
0.0441441 	2.85759 	-2.87895e-18 	0
0.0447447 	2.86778 	-2.87493e-18 	0
0.0453453 	2.87784 	-2.87066e-18 	0
0.0459459 	2.88775 	-2.86608e-18 	0
0.0465465 	2.8976 	-2.86136e-18 	0
0.0471471 	2.90727 	-2.85627e-18 	0
0.0477477 	2.91686 	-2.851e-18 	0
0.0483483 	2.92635 	-2.8455e-18 	0
0.0489489 	2.93571 	-2.8397e-18 	0
0.0495495 	2.945 	-2.83376e-18 	0
0.0501502 	2.95414 	-2.82746e-18 	0
0.0507508 	2.96321 	-2.821e-18 	0
0.0513514 	2.97219 	-2.81431e-18 	0
0.051952 	2.98104 	-2.80733e-18 	0
0.0525526 	2.98985 	-2.80022e-18 	0
0.0531532 	2.99852 	-2.79276e-18 	0
0.0537538 	3.00713 	-2.78515e-18 	0
0.0543544 	3.01565 	-2.77733e-18 	0
0.054955 	3.02407 	-2.76922e-18 	0
0.0555556 	3.03243 	-2.76099e-18 	0
0.0561562 	3.04069 	-2.75243e-18 	0
0.0567568 	3.04888 	-2.74371e-18 	0
0.0573574 	3.05699 	-2.73479e-18 	0
0.057958 	3.06501 	-2.72559e-18 	0
0.0585586 	3.07299 	-2.71627e-18 	0
0.0591592 	3.08085 	-2.70664e-18 	0
0.0597598 	3.08867 	-2.69685e-18 	0
0.0603604 	3.09642 	-2.68686e-18 	0
0.060961 	3.10408 	-2.67661e-18 	0
0.0615616 	3.11171 	-2.66625e-18 	0
0.0621622 	3.11923 	-2.65557e-18 	0
0.0627628 	3.12671 	-2.64474e-18 	0
0.0633634 	3.13412 	-2.63372e-18 	0
0.063964 	3.14146 	-2.62243e-18 	0
0.0645646 	3.14877 	-2.61103e-18 	0
0.0651652 	3.15598 	-2.59934e-18 	0
0.0657658 	3.16315 	-2.58749e-18 	0
0.0663664 	3.17026 	-2.57546e-18 	0
0.066967 	3.1773 	-2.56317e-18 	0
0.0675676 	3.18431 	-2.55076e-18 	0
0.0681682 	3.19123 	-2.53807e-18 	0
0.0687688 	3.19812 	-2.52523e-18 	0
0.0693694 	3.20496 	-2.5122e-18 	0
0.06997 	3.21173 	-2.49892e-18 	0
0.0705706 	3.21847 	-2.48553e-18 	0
0.0711712 	3.22513 	-2.47186e-18 	0
0.0717718 	3.23176 	-2.45803e-18 	0
0.0723724 	3.23835 	-2.44403e-18 	0
0.072973 	3.24487 	-2.42977e-18 	0
0.0735736 	3.25136 	-2.41542e-18 	0
0.0741742 	3.25778 	-2.40077e-18 	0
0.0747748 	3.26418 	-2.38599e-18 	0
0.0753754 	3.27053 	-2.37103e-18 	0
0.075976 	3.27682 	-2.35583e-18 	0
0.0765766 	3.28309 	-2.34051e-18 	0
0.0771772 	3.2893 	-2.32493e-18 	0
0.0777778 	3.29547 	-2.30921e-18 	0
0.0783784 	3.3016 	-2.29332e-18 	0
0.078979 	3.30768 	-2.27719e-18 	0
0.0795796 	3.31374 	-2.26096e-18 	0
0.0801802 	3.31974 	-2.24447e-18 	0
0.0807808 	3.3257 	-2.22784e-18 	0
0.0813814 	3.33164 	-2.21106e-18 	0
0.081982 	3.33752 	-2.19406e-18 	0
0.0825826 	3.34338 	-2.17696e-18 	0
0.0831832 	3.34919 	-2.15962e-18 	0
0.0837838 	3.35498 	-2.14215e-18 	0
0.0843844 	3.36072 	-2.12455e-18 	0
0.084985 	3.36642 	-2.10674e-18 	0
0.0855856 	3.3721 	-2.08885e-18 	0
0.0861862 	3.37774 	-2.07076e-18 	0
0.0867868 	3.38334 	-2.05255e-18 	0
0.0873874 	3.38891 	-2.03423e-18 	0
0.087988 	3.39445 	-2.01574e-18 	0
0.0885886 	3.39997 	-1.99718e-18 	0
0.0891892 	3.40543 	-1.97846e-18 	0
0.0897898 	3.41087 	-1.95967e-18 	0
0.0903904 	3.41628 	-1.9408e-18 	0
0.090991 	3.42165 	-1.92181e-18 	0
0.0915916 	3.42701 	-1.90278e-18 	0
0.0921922 	3.43233 	-1.88367e-18 	0
0.0927928 	3.43762 	-1.86452e-18 	0
0.0933934 	3.44289 	-1.84533e-18 	0
0.093994 	3.44811 	-1.82611e-18 	0
0.0945946 	3.45331 	-1.80689e-18 	0
0.0951952 	3.45849 	-1.78769e-18 	0
0.0957958 	3.46363 	-1.76851e-18 	0
0.0963964 	3.46876 	-1.74935e-18 	0
0.096997 	3.47384 	-1.73029e-18 	0
0.0975976 	3.47891 	-1.71127e-18 	0
0.0981982 	3.48394 	-1.6924e-18 	0
0.0987988 	3.48895 	-1.67364e-18 	0
0.0993994 	3.49394 	-1.65499e-18 	0
0.1 	3.4989 	-1.63658e-18 	0
0.100601 	3.50384 	-1.61829e-18 	0
0.101201 	3.50875 	-1.6003e-18 	0
0.101802 	3.51363 	-1.58253e-18 	0
0.102402 	3.5185 	-1.56498e-18 	0
0.103003 	3.52333 	-1.54786e-18 	0
0.103604 	3.52816 	-1.53094e-18 	0
0.104204 	3.53294 	-1.5145e-18 	0
0.104805 	3.53771 	-1.49842e-18 	0
0.105405 	3.54245 	-1.48268e-18 	0
0.106006 	3.54717 	-1.46759e-18 	0
0.106607 	3.55187 	-1.45278e-18 	0
0.107207 	3.55655 	-1.43867e-18 	0
0.107808 	3.56121 	-1.42505e-18 	0
0.108408 	3.56584 	-1.4119e-18 	0
0.109009 	3.57045 	-1.39963e-18 	0
0.10961 	3.57504 	-1.38773e-18 	0
0.11021 	3.57961 	-1.37674e-18 	0
0.110811 	3.58416 	-1.36639e-18 	0
0.111411 	3.58869 	-1.35663e-18 	0
0.112012 	3.5932 	-1.34798e-18 	0
0.112613 	3.5977 	-1.33979e-18 	0
0.113213 	3.60216 	-1.33273e-18 	0
0.113814 	3.60661 	-1.32645e-18 	0
0.114414 	3.61104 	-1.32088e-18 	0
0.115015 	3.61545 	-1.31586e-18 	0
0.115616 	3.61984 	-1.31123e-18 	0
0.116216 	3.62421 	-1.30792e-18 	0
0.116817 	3.62857 	-1.30546e-18 	0
0.117417 	3.63291 	-1.30378e-18 	0
0.118018 	3.63723 	-1.30358e-18 	0
0.118619 	3.64153 	-1.30399e-18 	0
0.119219 	3.64581 	-1.3059e-18 	0
0.11982 	3.65007 	-1.30843e-18 	0
0.12042 	3.65433 	-1.3115e-18 	0
0.121021 	3.65855 	-1.31573e-18 	0
0.121622 	3.66277 	-1.32041e-18 	0
0.122222 	3.66697 	-1.32621e-18 	0
0.122823 	3.67115 	-1.33305e-18 	0
0.123423 	3.67532 	-1.34079e-18 	0
0.124024 	3.67946 	-1.35031e-18 	0
0.124625 	3.68359 	-1.36053e-18 	0
0.125225 	3.68771 	-1.37245e-18 	0
0.125826 	3.69181 	-1.38557e-18 	0
0.126426 	3.69589 	-1.39971e-18 	0
0.127027 	3.69995 	-1.41593e-18 	0
0.127628 	3.70401 	-1.4329e-18 	0
0.128228 	3.70804 	-1.45152e-18 	0
0.128829 	3.71207 	-1.4714e-18 	0
0.129429 	3.71608 	-1.49232e-18 	0
0.13003 	3.72007 	-1.51547e-18 	0
0.130631 	3.72405 	-1.53952e-18 	0
0.131231 	3.72801 	-1.56575e-18 	0
0.131832 	3.73196 	-1.5937e-18 	0
0.132432 	3.7359 	-1.62303e-18 	0
0.133033 	3.73982 	-1.6555e-18 	0
0.133634 	3.74373 	-1.68939e-18 	0
0.134234 	3.74762 	-1.72683e-18 	0
0.134835 	3.7515 	-1.76731e-18 	0
0.135435 	3.75536 	-1.8102e-18 	0
0.136036 	3.75921 	-1.85911e-18 	0
0.136637 	3.76305 	-1.9107e-18 	0
0.137237 	3.76688 	-1.96893e-18 	0
0.137838 	3.77069 	-2.03446e-18 	0
0.138438 	3.77449 	-2.10566e-18 	0
0.139039 	3.77827 	-2.15835e-18 	0
0.13964 	3.78204 	-2.17091e-18 	0
0.14024 	3.7858 	-2.05795e-18 	0
0.140841 	3.78955 	-1.94554e-18 	0
0.141441 	3.7933 	-1.83356e-18 	0
0.142042 	3.79702 	-1.86847e-18 	0
0.142643 	3.80073 	-1.92394e-18 	0
0.143243 	3.80443 	-1.99445e-18 	0
0.143844 	3.80811 	-2.05711e-18 	0
0.144444 	3.81179 	-2.11391e-18 	0
0.145045 	3.81545 	-2.16262e-18 	0
0.145646 	3.8191 	-2.2087e-18 	0
0.146246 	3.82274 	-2.24916e-18 	0
